id_posto,razao_posto,cnpj_posto,endereco_posto,bairro_posto,cep_posto,uf_posto,munic_posto,nota_posto
12399,"AUTO POSTO BARREIRO LTDA",1052390000106,"AVENIDA AFONSO VAZ DE MELO,  435",BARREIRO,30640070,MG,"BELO HORIZONTE",10
12400,"DUTRA E SILVA LTDA",2104426000110,"AVENIDA DOS ENGENHEIROS,  465","ALIPIO DE MELO",30840300,MG,"BELO HORIZONTE",10
12402,"NOVASOC COMERCIAL LTDA",3139761004457,"AVENIDA CRISTIANO MACHADO,  3800",UNIAO,31160342,MG,"BELO HORIZONTE",5
12403,"POSTO LONDRINA LTDA",3643398000172,"RUA JAVARI,  195","SAO CRISTOVAO",31130540,MG,"BELO HORIZONTE",8
12404,"POSTO MARIO WERNECK LIMITADA",3665115000193,"AVENIDA CRISTIANO MACHADO,  9292",MINASLANDIA,31812112,MG,"BELO HORIZONTE",8
12407,"POSTO VILA NOSSA SENHORA DE FATIMA LTDA",5462748000120,"AVENIDA NOSSA SENHORA DE FATIMA,  2.401","CARLOS PRATES",30710020,MG,"BELO HORIZONTE",6
12409,"POSTO MONTE SANTO LTDA",8223834000178,"AVENIDA DOM PEDRO II,  3038",CAICARA,30720460,MG,"BELO HORIZONTE",6
12412,"POSTO MEM DE SA LTDA",14395703000170,"AVENIDA MEM DE SA,  140","SANTA EFIGENIA",30260270,MG,"BELO HORIZONTE",6
12414,"COMERCIO DE COMBUSTIVEIS ALEX LTDA",17176561000149,"RUA GONCALVES DIAS,  520",FUNCIONARIOS,30140090,MG,"BELO HORIZONTE",6
12415,"POSTO PIRAJA LIMITADA",17185760000113,"AVENIDA WALDOMIRO LOBO,  432",GUARANI,31814620,MG,"BELO HORIZONTE",10
12417,"EXXEL REVENDEDORA DE DERIVADOS DE PETROLEO LTDA",17332487000102,"AVENIDA VER CICERO ILDEFONSO,  539","JOAO PINHEIRO",30530000,MG,"BELO HORIZONTE",5
12419,"POSTO DO PAPAI LTDA",17418377000168,"RUA POUSO ALEGRE,  1500",FLORESTA,31015030,MG,"BELO HORIZONTE",6
12421,"POSTO BAHAMAS LTDA",17438508000179,"AVENIDA SILVIANO BRANDAO,  796",FLORESTA,31015434,MG,"BELO HORIZONTE",6
12422,"POSTO ITAPOA LTDA",17488693000106,"AVENIDA AMAZONAS,  2994",BARROCA,30410000,MG,"BELO HORIZONTE",5
12423,"POSTO DE COMBUSTIVEIS VILA COMETA LTDA",17509753000120,"AVENIDA PRESIDENTE ANTONIO CARLOS,  7826",PAMPULHA,31270000,MG,"BELO HORIZONTE",8
12424,"JR COMERCIO E PRESTACAO DE SERVICOS LTDA",17968553000135,"RUA IZABEL BUENO,  20",UNIVERSITARIO,31255324,MG,"BELO HORIZONTE",7
12428,"POSTO BOM BOM LTDA",19902337000384,"RUA PADRE PEDRO PINTO,  6400","MARIA HELENA",31660000,MG,"BELO HORIZONTE",7
12429,"POSTO ARAPONGA LTDA",20093167000151,"AVENIDA BRASIL,  909","SANTA EFIGENIA",30140000,MG,"BELO HORIZONTE",5
12430,"POSTO ATLANTICO LTDA",20386694000154,"AVENIDA PORTUGAL,  150","JARDIM ATLANTICO",31550000,MG,"BELO HORIZONTE",6
12431,"POSTO GRAJAU LTDA",20828299000184,"AVENIDA NOSSA SENHORA DO CARMO,  756","SAO PEDRO",30330000,MG,"BELO HORIZONTE",8
12432,"POSTO VILA ESTACAO LTDA",20864330000132,"RUA DOS TUPINAMBAS,  115",CENTRO,30120070,MG,"BELO HORIZONTE",9
12433,"PLANALTO POSTO DE SERVICO LTDA",21546429000159,"AVENIDA DR CRISTIANO GUIMARAES,  2329",PLANALTO,31720300,MG,"BELO HORIZONTE",10
12435,"AUTO POSTO XANATAM LTDA",23898869000109,"RODOVIA RODOVIA MG 5,  765",GOIANIA,31950000,MG,"BELO HORIZONTE",8
12437,"POSTO MANACAS LTDA",25507930000167,"AVENIDA PRES TANCREDO NEVES,  1095",CASTELO,31330430,MG,"BELO HORIZONTE",5
12438,"POSTO MIRAGEM LTDA",25833047000167,"AVENIDA AMINTAS JACQUES DE MORAES,  2065","NOVO GLORIA",30870353,MG,"BELO HORIZONTE",8
12439,"POSTO BRUNINHA LTDA",26079200000175,"AVENIDA DOM PEDRO I,  1680",ITAPOA,31710000,MG,"BELO HORIZONTE",8
12440,"GGP COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA",27050544000114,"RUA NIQUELINA,  1396",PARAISO,30270050,MG,"BELO HORIZONTE",6
12441,"NOVO POSTO CANAL DO BARREIRO LTDA",27139649000144,"AVENIDA DO CANAL,  299","ATILA DE PAIVA",30640380,MG,"BELO HORIZONTE",7
12444,"COMERCIO DE COMBUSTIVEIS JARDIM MONTANHES LTDA",28377496000136,"AVENIDA DOM PEDRO II,  4414","JARDIM MONTANHES",30750000,MG,"BELO HORIZONTE",6
12445,"POSTO SANTA TEREZA LTDA",29077402000176,"RUA MARMORE,  21","SANTA TEREZA",31010220,MG,"BELO HORIZONTE",6
12446,"POSTO VILA SUKATA LTDA",30897694000172,"RUA PRESIDENTE COSTA E SILVA,  290","BAIRRO DAS INDUSTRIAS I",30610000,MG,"BELO HORIZONTE",7
12448,"POSTO DE COMBUSTIVEIS VILA PLATINA LTDA",36023813000144,"RUA PLATINA,  789",PRADO,30411095,MG,"BELO HORIZONTE",10
12449,"POSTO VILA PARIS LTDA",37164909000195,"AVENIDA PRUDENTE DE MORAIS,  1133","SANTO ANTONIO",30350143,MG,"BELO HORIZONTE",10
12451,"COMERCIAL DIAS VIEIRA LTDA",38471934000184,"RODOVIA CAMILO TEIXEIRA DA COSTA,  555","TUPI B",31844560,MG,"BELO HORIZONTE",6
12452,"POSTO VILA VERA CRUZ LTDA",40538088000114,"RUA NIQUELINA,  546","SANTA EFIGENIA",30260100,MG,"BELO HORIZONTE",10
12453,"POSTO DE COMBUSTIVEL PASSARELA LTDA",42915694000137,"AVENIDA CRISTIANO MACHADO,  2525",SILVEIRA,31170800,MG,"BELO HORIZONTE",5
12454,"AUTO POSTO DO ALEMAO LTDA",42927464000198,"RUA RIO DE JANEIRO,  1612",LOURDES,30160042,MG,"BELO HORIZONTE",10
12455,"POSTO MANGABEIRAS LTDA",42969048000152,"AVENIDA AFONSO PENA,  4321",SERRA,30130008,MG,"BELO HORIZONTE",8
12456,"BEL POSTO DE COMBUSTIVEIS LTDA",42984713000187,"RUA DAS PRINCESAS,  367",OESTE,30532070,MG,"BELO HORIZONTE",5
12457,"POSTO DE COMBUSTIVEL LUBRIMIL LTDA",42999250000127,"AVENIDA ABILIO MACHADO,  845","DOM BOSCO",30830000,MG,"BELO HORIZONTE",5
12459,"COMPANHIA BRASILEIRA DE DISTRIBUICAO",47508411068540,"RUA MARIA LUIZA SANTIAGO,  110","SANTA LUCIA",30360740,MG,"BELO HORIZONTE",8
12460,"POSTO CLEARGEL LTDA",64226285000166,"AVENIDA ANTONIO ABRAHAO CARAM,  996","SAO JOSE (PAMPULHA)",31275000,MG,"BELO HORIZONTE",10
12463,"POSTO ASSIS LTDA",97480321000172,"RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,  24700",GOIANIA,31960275,MG,"BELO HORIZONTE",10
12464,"AUTO POSTO PERFORMANCE LTDA.",855731000119,"RUA PROF.JOAO FALARZ,  1590","CAMPO COMPRIDO",81280270,PR,CURITIBA,6
12465,"AUTO POSTO POTENZA LTDA",1021491000110,"RUA JOAO NEGRAO,  1561",CENTRO,80230150,PR,CURITIBA,9
12466,"POSTO NOVO BATEL LTDA",1203643000103,"RUA BISPO DOM JOSE,  2550",BATEL,80440080,PR,CURITIBA,6
12467,"AUTO POSTO ORTONA II LTDA",1633884000184,"RUA JOAO DEMBINSKI,  529","CAMPO COMPRIDO",81270330,PR,CURITIBA,10
12469,"AUTO POSTO TEX MARKET LTDA",2592695000173,"RUA PAULO GORSKI,  2345",MOSSUNGUE,81210220,PR,CURITIBA,8
12470,"POSTO TOP GÁS LTDA",3068661000147,"RUA ANTÔNIO ESCORSIN,  1031","SÃO BRAZ",82015000,PR,CURITIBA,10
12471,"D S P COM DE COMBUSTIVEL E LOJA DE CONVEN LTDA",3283663000159,"AVENIDA BRASILIA,  5125","NOVO MUNDO",81020010,PR,CURITIBA,6
12473,"POSTO JATIUCA LTDA",4103143000180,"AVENIDA MANOEL RIBAS,  1360",MERCES,80810000,PR,CURITIBA,10
12474,"AUTO POSTO CAPITAL LTDA",4712442000111,"RUA WALDEMAR LOUREIRO CAMPOS,  3880",XAXIM,81720180,PR,CURITIBA,9
12475,"POSTO CANAL ALPHA LTDA",5289078000191,"RUA PADRE GERMANO MAYER,  561","ALTO DA RUA XV",80045245,PR,CURITIBA,10
12476,"AUTO POSTO GAIA LTDA",5620423000128,"AVENIDA REPUBLICA ARGENTINA,  2000","ÁGUA VERDE",80620010,PR,CURITIBA,5
12478,"AUTO POSTO LUA CRESCENTE LTDA",7069427000195,"RUA DOUTOR BARRETO COUTINHO,  25","SANTA CANDIDA",82640050,PR,CURITIBA,5
12480,"AUTO POSTO LUZ DA LUA LTDA",9089449000142,"RUA DO SEMEADOR,  65",CIC,81270050,PR,CURITIBA,5
12481,"AUTO POSTO JARDIM TIMBORI LTDA",9164462000119,"RUA PRESIDENTE JOAO GOULART,  2070",TATUQUARA,81470470,PR,CURITIBA,10
12483,"AUTO POSTO FOLLONI EIRELI",11281204000164,"RUA ALBERTO FOLLONI,  520",JUVEVE,80540000,PR,CURITIBA,5
12484,"AUTO POSTO ANGRA BATEL COMERCIO DE COMBUSTIVEIS LTDA",12759476000190,"AVENIDA SETE DE SETEMBRO,  4814",BATEL,80240000,PR,CURITIBA,7
12486,"AUTO POSTO ECOXAXIM LTDA",17176987000100,"RUA FRANCISCO DEROSSO,  1762",XAXIM,81720000,PR,CURITIBA,5
12488,"PASSIONE COMERCIO DE COMBUSTIVEIS LTDA",19715502000127,"RUA MARECHAL OCTAVIO SALDANHA MAZZA,  8427","CAPAO RASO",81150060,PR,CURITIBA,8
12490,"AUTO POSTO SEMINARIO LTDA",23844989000115,"AVENIDA NOSSA SENHORA APARECIDA,  270",SEMINARIO,80440000,PR,CURITIBA,9
12491,"PATIO CONTORNO COMERCIO DE COMBUSTIVEIS LTDA",23848835000100,"AVENIDA JUSCELINO KUBITSCHEK DE OLIVEIRA,  2191","CIDADE INDUSTRIAL",81280140,PR,CURITIBA,7
12492,"AUTO POSTO PETRO PIMPA LTDA",24194214000104,"RUA JOAO NEGRAO,  1240",REBOUCAS,80230150,PR,CURITIBA,8
12493,"AUTO POSTO AVENTADOR LTDA",28998910000124,"AVENIDA PREFEITO ERASTO GAERTNER,  308",BACACHERI,82510160,PR,CURITIBA,6
12494,"AUTO POSTO JARDIM SOCIAL LTDA",30079522000191,"RUA PERCY FELICIANO DE CASTILHO,  185","BAIRRO ALTO",82820380,PR,CURITIBA,8
12496,"REDE VIA EXPRESSA DEROSSO COMERCIO DE COMBUSTIVEIS LTDA",31591485000169,"RUA FRANCISCO DEROSSO,  3559","ALTO BOQUEIRAO",81720235,PR,CURITIBA,7
12497,"AUTO POSTO ORLEANS LTDA",32603313000120,"RUA PROFESSOR JOAO FALARZ,  507",ORLEANS,81280270,PR,CURITIBA,7
12498,"AUTO POSTO RIBEIRA III LTDA",32766512000150,"ESTRADA DA RIBEIRA BR-476,  517",ATUBA,82860000,PR,CURITIBA,5
12499,"AUTO POSTO TEXAS FUEL LTDA",33012254000189,"RUA MATEUS LEME,  5761",ABRANCHES,82130085,PR,CURITIBA,10
12501,"REDE VIA EXPRESSA KENNEDY COMERCIO DE COMBUSTIVEIS LTDA",34072494000131,"AVENIDA PRESIDENTE KENNEDY,  740",REBOUCAS,80220200,PR,CURITIBA,7
12502,"AUTO POSTO ZAGONEL LTDA",34101602000157,"RUA PEDRO ZAGONEL,  1703","NOVO MUNDO",81501110,PR,CURITIBA,5
12503,"AUTO POSTO JLS LTDA",34159229000195,"RUA ITUPAVA,  465","ALTO DA GLORIA",80060272,PR,CURITIBA,10
12504,"AUTO POSTO MUSEU LTDA",34755905000193,"RUA MARECHAL HERMES,  1214",AHU,80540293,PR,CURITIBA,6
12505,"AUTO POSTO HURACAN LTDA",35299223000186,"RUA DOM BOSCO,  753","NOVO MUNDO",81050330,PR,CURITIBA,9
12506,"AUTO POSTO QUALITA LTDA",35754255000124,"AVENIDA VICTOR FERREIRA DO AMARAL,  3643","BAIRRO ALTO",82810350,PR,CURITIBA,6
12507,"AUTO POSTO ARIZONA LTDA",36518530000173,"RUA RAPOSO TAVARES,  1630",PILARZINHO,82100452,PR,CURITIBA,9
12508,"AUTO POSTO HUGO SIMAS COMBUSTIVEIS E  CONVENIENCIAS LTDA",36697963000133,"AVENIDA DESEMBARGADOR HUGO SIMAS,  700","BOM RETIRO",80520250,PR,CURITIBA,5
12509,"AUTO POSTO VPC LTDA",37562183000149,"AVENIDA PRESIDENTE GETULIO VARGAS,  2363","AGUA VERDE",80240040,PR,CURITIBA,6
12510,"POSTO LINHA VERDE LTDA",38824625000221,"AVENIDA MARECHAL FLORIANO PEIXOTO,  7825",BOQUEIRAO,81650000,PR,CURITIBA,8
12512,"AUTO POSTO VICENZA LTDA",39859223000144,"RUA ENGENHEIRO JOAO BLEY FILHO,  947",PINHEIRINHO,81870370,PR,CURITIBA,6
12513,"AUTO POSTO BOULEVARD LTDA",39859257000139,"RUA FRANCISCO DEROSSO,  1201",XAXIM,81710000,PR,CURITIBA,8
12515,"AUTO POSTO AGUA VERDE LTDA",40748960000159,"AVENIDA AGUA VERDE,  739","AGUA VERDE",80620200,PR,CURITIBA,6
12516,"AUTO POSTO MONACO LTDA",41067939000150,"RUA FAGUNDES VARELA,  1583",BACACHERI,82520702,PR,CURITIBA,10
12517,"AUTO POSTO DUE FRATELLI LTDA",41851490000117,"RUA DOUTOR LEAO MOCELLIN,  28","SANTA FELICIDADE",82030230,PR,CURITIBA,6
12520,"GERMANIA COMBUSTIVEIS LTDA",42405351000122,"RUA DA TRINDADE,  40",CAJURU,82920120,PR,CURITIBA,9
12522,"AUTO POSTO AFONSO PENA LTDA",43691842000140,"RUA TREZE DE MAIO,  260",CENTRO,80020270,PR,CURITIBA,8
12523,"AUTO POSTO BRAZ LTDA",45855959000147,"RUA MEM DE SÁ,  189",GUAÍRA,81010110,PR,CURITIBA,5
12525,"AUTO POSTO SQ CURITIBA LTDA",46381084000151,"RUA JOÃO ALENCAR GUIMARÃES,  2232","CAMPO COMPRIDO",81220190,PR,CURITIBA,8
12527,"AUTO POSTO ZAKA CHAMPAGNAT LTDA",46803525000166,"AVENIDA CÂNDIDO HARTMANN,  877",BIGORRILHO,80710542,PR,CURITIBA,6
12528,"POSTO ZAKA CAJURU LTDA",46892512000100,"RUA ARLINDO ROCHA,  200",CAJURU,82920180,PR,CURITIBA,9
12529,"POSTO ZAKA ALTO DA XV LTDA",46892551000108,"RUA XV DE NOVEMBRO,  3040","ALTO DA RUA XV",80045340,PR,CURITIBA,7
12530,"COMPANHIA BRASILEIRA DE DISTRIBUICAO",47508411061023,"AVENIDA PRESIDENTE KENNEDY,  1061",REBOUCAS,80220201,PR,CURITIBA,8
12531,"AUTO POSTO GRACIOSA LTDA",47836520000100,"AVENIDA NOSSA SENHORA DA LUZ,  750",CABRAL,82510020,PR,CURITIBA,9
12533,"POSTO TIO ZICO HAUER LTDA",50318883000150,"RUA PRESIDENTE PADUA FLEURY,  1282",HAUER,81630240,PR,CURITIBA,7
12534,"POSTO DE SERVICOS ROSARIO LTDA",75063297000133,"RUA GERALDO GUSTAVO OSCAR MULLER,  90","BOA VISTA",82540094,PR,CURITIBA,7
12535,"TIC POSTO LTDA",75635573000190,"AVENIDA SENADOR SALGADO FILHO,  2992",UBERABA,81570000,PR,CURITIBA,5
12537,"TIC POSTO LTDA",75635573000514,"RUA VICENTE MICHELOTTO,  3455","CIDADE INDUSTRIAL",81460010,PR,CURITIBA,9
12538,"TIC POSTO LTDA",75635573000603,"AVENIDA PREFEITO ERASTO GAERTNER,  1600",BACACHERI,82515000,PR,CURITIBA,6
12539,"POSTO ILHABELA LTDA",75925511000113,"RUA MAL FLORIANO PEIXOTO,  8326",BOQUEIRAO,81670000,PR,CURITIBA,7
12540,"CELSO TETU E CIA LTDA",76494327000200,"AVENIDA GENERAL MARIO TOURINHO,  013","CAMPINA DO SIQUEIRA",80740000,PR,CURITIBA,8
12541,"REDE VPR DE COMBUSTIVEIS E SERVICOS LTDA",77159663000188,"RUA JERONIMO DURSKI,  1195","CAMPINA DO SIQUEIRA",80730290,PR,CURITIBA,5
12542,"REDE VPR DE COMBUSTIVEIS E SERVICOS LTDA",77159663000269,"RUA MAJOR HEITOR GUIMARAES,  1453","CAMPINA DO SIQUEIRA",80740340,PR,CURITIBA,5
12543,"ROTA SUL AUTO POSTO LTDA",78793957000120,"RODOVIA BR 116,  5090",HIGIENÓPOLIS,80520200,PR,CURITIBA,10
12545,"POSTOS PELANDA COMBUSTIVEIS LTDA",78901915001307,"RODOVIA BR CENTO E DEZESSEIS,  28578","CAMPO DE SANTANA",81690500,PR,CURITIBA,9
12547,"CONDOR AUTO POSTO LTDA",79052460000466,"RUA DOS PIONEIROS,  1530","SITIO CERCADO",81910080,PR,CURITIBA,9
12549,"AUTO POSTO CAPRI LTDA",79540738000100,"AVENIDA DOS ESTADOS,  157","VL GUAIRA",80610040,PR,CURITIBA,9
12550,"AUTO POSTO DAS TARTARUGAS LTDA",80786031000159,"AVENIDA SENADOR SALGADO FILHO,  405","PRADO VELHO",80215270,PR,CURITIBA,10
12552,"AUTO POSTO MPP LTDA",81663700000168,"RUA ALBERICO FLORES BUENO,  000525","BAIRRO ALTO",82840170,PR,CURITIBA,6
12553,"POSTO MARU S.A.",81894297000188,"RUA ANA BERTA ROSKAMP,  15","JD.DAS AMERICAS",81530250,PR,CURITIBA,9
12555,"POSTO SILVA JARDIM LTDA",82275678000141,"AVENIDA SILVA JARDIM,  2258","AGUA VERDE",80240020,PR,CURITIBA,6
12556,"AUTO POSTO ORTONA LTDA",85058170000180,"RUA ALBERTO FOLLONI,  1181",JUVEVE,80540000,PR,CURITIBA,9
12557,"AUTO POSTO JARDIM IPE LTDA",95367884000123,"AVENIDA FREDOLIN WOLF,  4140","SANTA FELICIDADE",82410330,PR,CURITIBA,6
12560,"ABASTECEDORA DE COMBUSTIVEIS MENINO DEUS LTDA.",355670000120,"AVENIDA JOSE DE ALENCAR,  399","MENINO DEUS",90880481,RS,"PORTO ALEGRE",6
12563,"GARAGEM SUPREMA LTDA - EPP",1088503000123,"AVENIDA CEARA,  1377","SAO GERALDO",90240511,RS,"PORTO ALEGRE",7
12564,"FAURI COMERCIO DE COMBUSTIVEIS LTDA",1268307000130,"AVENIDA NILO PECANHA,  95",PETROPOLIS,90470001,RS,"PORTO ALEGRE",9
12565,"AUTO POSTO BOA VIAGEM LTDA",2463295000320,"AVENIDA A.J. RENNER,  2255",HUMAITA,90250000,RS,"PORTO ALEGRE",6
12566,"F & H COMERCIO DE COMBUSTIVEIS EIRELI",5662972000165,"RUA SAO MANOEL,  2250",PARTENON,90620110,RS,"PORTO ALEGRE",9
12567,"COMÉRCIO DE COMBUSTÍVEIS LASSARI LTDA.",7013898000181,"AVENIDA IPIRANGA,  3884",AZENHA,90610000,RS,"PORTO ALEGRE",8
12568,"DISTRIBUIDORA DE COMBUSTIVEIS SAVAR LTDA",7045622000185,"AVENIDA DOS ESTADOS,  2341",ANCHIETA,90200001,RS,"PORTO ALEGRE",9
12570,"POSTO DE COMBUSTIVEIS DICO LTDA",8768465000107,"AVENIDA FARRAPOS,  265",FLORESTA,90220004,RS,"PORTO ALEGRE",6
12571,"COMBUSTIVEIS PEGASUS IPIRANGA LTDA",8786193000160,"AVENIDA IPIRANGA,  2495",AZENHA,90160091,RS,"PORTO ALEGRE",8
12573,"POSTO DE SERVICOS 2Z LTDA.",10616598000100,"RUA PROFESSOR CRISTIANO FISCHER,  1272",PETROPOLIS,91410000,RS,"PORTO ALEGRE",10
12575,"MOTTA PINHEIRO - COMERCIO DE COMBUSTIVEIS EIRELI",11368493000133,"AVENIDA DA CAVALHADA,  4260",CAVALHADA,91740000,RS,"PORTO ALEGRE",9
12577,"R TAUBE POSTO DE COMBUSTIVEIS E CONVENIENCIAS LTDA",13793895000100,"AVENIDA CHUI,  75",CRISTAL,90820080,RS,"PORTO ALEGRE",6
12579,"SANTA CLARA COMERCIO DE COMBUSTIVEIS LTDA",14239832000170,"AVENIDA CORONEL MARCOS,  1140","PEDRA REDONDA",91760000,RS,"PORTO ALEGRE",6
12580,"POSTO DE COMBUSTIVEIS 4Z LTDA",14809233000144,"AVENIDA FARRAPOS,  858",FLORESTA,90220000,RS,"PORTO ALEGRE",6
12581,"POSTO DE COMBUSTIVEIS AVENIDA IPIRANGA EIRELI",17634968000172,"AVENIDA IPIRANGA,  4850",AZENHA,90610000,RS,"PORTO ALEGRE",9
12582,"POSTO DE COMBUSTIVEIS ALICAFE LTDA",18314200000184,"AVENIDA PROTASIO ALVES,  12403","MARIO QUINTANA",91260000,RS,"PORTO ALEGRE",9
12584,"VAZ COMERCIO DE COMBUSTIVEIS LTDA",27272187000210,"AVENIDA BRASIL,  1237",NAVEGANTES,90230061,RS,"PORTO ALEGRE",9
12585,"GB COMERCIO DE COMBUSTIVEIS EIRELI",27580127000183,"RUA BARAO DO AMAZONAS,  1144",PETROPOLIS,90670001,RS,"PORTO ALEGRE",6
12586,"ABASTECEDORA DE COMBUSTIVEL EDGAR PIRES LTDA",27873422000128,"AVENIDA EDGAR PIRES DE CASTRO,  3707","CHAPEU DO SOL",91786599,RS,"PORTO ALEGRE",10
12587,"COMERCIO DE COMBUSTIVEIS BENTO 919 LTDA",32858937000199,"AVENIDA BENTO GONCALVES,  919",PARTENON,90650002,RS,"PORTO ALEGRE",10
12588,"ABASTECEDORA DE COMBUSTIVEIS HIPICA LTDA",33393956000150,"AVENIDA EDGAR PIRES DE CASTRO,  615",HIPICA,91787889,RS,"PORTO ALEGRE",6
12590,"POSTO DE COMBUSTIVEIS DA FELIX LTDA",34488405000132,"AVENIDA CRISTOVAO COLOMBO,  1867",FLORESTA,90560004,RS,"PORTO ALEGRE",8
12592,"POSTO DE COMBUSTIVEIS CAMINHO DO GOL LTDA",40921123000180,"AVENIDA DOS ESTADOS,  75",ANCHIETA,90200000,RS,"PORTO ALEGRE",8
12593,"ABASTECEDORA DE COMBUSTIVEIS MIRELA LTDA",41515783000123,"RUA SILVA SO,  371","SANTA CECILIA",90610270,RS,"PORTO ALEGRE",9
12594,"COMERCIAL DE COMBUSTIVEIS PR VERDES CAMPOS LTDA",43109121000189,"RUA DONARIO NEVES DA SILVEIRA,  20","MARIO QUINTANA",91280145,RS,"PORTO ALEGRE",9
12595,"ABASTECEDORA DE COMBUSTIVEIS PROTASIO LTDA.",45078699000140,"AVENIDA PROTASIO ALVES,  8699","MORRO SANTANA",91260000,RS,"PORTO ALEGRE",9
12596,"POSTO ROTA PERIMETRAL DERIVADOS DE PETROLEO LTDA",45104962000129,"AVENIDA TERESOPOLIS,  2965",TERESOPOLIS,90870001,RS,"PORTO ALEGRE",8
12597,"AUTO POSTO GASOMETRO LTDA",45261236000110,"AVENIDA DOS GAUCHOS,  512",SARANDI,91110090,RS,"PORTO ALEGRE",6
12598,"COMERCIO DE COMBUSTIVEIS MACIEIRA LTDA",45993033000118,"AVENIDA SERTORIO,  3770","JARDIM SAO PEDRO",91040620,RS,"PORTO ALEGRE",8
12599,"ABASTECEDORA DE COMBUSTIVEIS SERTORIO LTDA",48377686000160,"AVENIDA SERTORIO,  3837","JARDIM SAO PEDRO",91040621,RS,"PORTO ALEGRE",9
12600,"ABASTECEDORA DE COMBUSTIVEIS OTTO NIEMEYER LTDA",48377743000101,"AVENIDA OTTO NIEMEYER,  2265",CAMAQUA,91910180,RS,"PORTO ALEGRE",5
12601,"ABASTECEDORA DE COMBUSTIVEIS BARAO DO AMAZONAS LTDA",48377761000193,"RUA BARAO DO AMAZONAS,  925",PETROPOLIS,90670004,RS,"PORTO ALEGRE",10
12602,"RODA VIII COMERCIO DE COMBUSTIVEIS LTDA",48693768000114,"AVENIDA SERTORIO,  1700","SAO JOAO",91020000,RS,"PORTO ALEGRE",6
12603,"RODA IX COMERCIO DE COMBUSTIVEIS LTDA",50960980000142,"AVENIDA PROF OSCAR PEREIRA,  2728",GLORIA,91710000,RS,"PORTO ALEGRE",7
12604,"ABASTECEDORA DE COMBUSTÍVEIS PETRODER LTDA.",72044712000202,"AVENIDA MANOEL ELIAS,  555","PASSO DAS PEDRAS",91240260,RS,"PORTO ALEGRE",10
12605,"COMERCIAL DE COMBUSTIVEIS LB LTDA",74201401000146,"AVENIDA ASSIS BRASIL,  3801","CRISTO REDENTOR",91010007,RS,"PORTO ALEGRE",5
12606,"DIOGA REVENDEDORA DE OLEOS E GASOLINA LTDA",87061016000192,"AVENIDA WENCESLAU ESCOBAR,  2898",TRISTEZA,91900000,RS,"PORTO ALEGRE",6
12607,"REDE FARROUPILHA GESTAO, VAREJO E INOVACAO LTDA",87091997000110,"AVENIDA ASSIS BRASIL,  1745","PASSO DAREIA",91010005,RS,"PORTO ALEGRE",9
12608,"REDE FARROUPILHA GESTAO, VAREJO E INOVACAO LTDA",87091997000382,"AVENIDA JUCA BATISTA,  4329",HIPICA,91755000,RS,"PORTO ALEGRE",7
12609,"REDE FARROUPILHA GESTAO, VAREJO E INOVACAO LTDA",87091997000544,"AVENIDA JUCA BATISTA,  1060",CAVALHADA,91770000,RS,"PORTO ALEGRE",9
12610,"REDE FARROUPILHA GESTAO, VAREJO E INOVACAO LTDA",87091997000625,"AVENIDA EDGAR PIRES DE CASTRO,  1800",HIPICA,91787878,RS,"PORTO ALEGRE",6
12611,"REDE FARROUPILHA GESTAO, VAREJO E INOVACAO LTDA",87091997000706,"AVENIDA CAVALHADA,  3021",CAVALHADA,91740001,RS,"PORTO ALEGRE",9
12613,"REDE FARROUPILHA GESTAO, VAREJO E INOVACAO LTDA",87091997001001,"AVENIDA WENCESLAU ESCOBAR,  1164",TRISTEZA,91910712,RS,"PORTO ALEGRE",10
12614,"REDE FARROUPILHA GESTAO, VAREJO E INOVACAO LTDA",87091997001192,"AVENIDA WENCESLAU ESCOBAR,  2226",TRISTEZA,91910154,RS,"PORTO ALEGRE",5
12615,"REDE FARROUPILHA GESTAO, VAREJO E INOVACAO LTDA",87091997001273,"AVENIDA DA SERRARIA,  1144","ESPIRITO SANTO",91770010,RS,"PORTO ALEGRE",10
12616,"REDE FARROUPILHA GESTAO, VAREJO E INOVACAO LTDA",87091997001354,"AVENIDA CAIRU,  1167",NAVEGANTES,90230031,RS,"PORTO ALEGRE",7
12617,"REDE FARROUPILHA GESTAO, VAREJO E INOVACAO LTDA",87091997001516,"RUA VOLUNTARIOS DA PATRIA,  3698",NAVEGANTES,90230010,RS,"PORTO ALEGRE",5
12618,"REDE FARROUPILHA GESTAO, VAREJO E INOVACAO LTDA",87091997002679,"AVENIDA DA CAVALHADA,  3833",CAVALHADA,91740001,RS,"PORTO ALEGRE",6
12620,"POSTO DE COMBUSTIVEIS ALICAR LTDA",90238825000131,"AVENIDA BENTO GONCALVES,  4937",PARTENON,91540000,RS,"PORTO ALEGRE",8
12621,"POSTO DE COMBUSTIVEIS ALICAR LTDA",90238825000212,"AVENIDA BENTO GONCALVES,  4985","SAO JOSE",91540000,RS,"PORTO ALEGRE",9
12622,"GARAGEM PARQUE DO ARVOREDO LTDA",92169218000192,"AVENIDA BALTAZAR OLIVEIRA GARCIA,  845/865","PASSO DA MANGUEIRA",91130001,RS,"PORTO ALEGRE",10
